CH4,C2H4,C2H2,FAULT
481.3777,1729.1581,326.8739,T3
406.8883,2300.0187,466.2994,T3
133.4736,311.8197,85.8111,T3
357.6484,1230.7793,80.1128,T3
1018.8042,1869.0528,344.6624,T3
13.7942,857.2652,101.0176,T3
1055.6499,1594.2972,279.7183,T3
499.6967,781.2623,90.0393,T3
187.5585,298.7025,53.9931,T3
594.8097,1022.6784,181.1648,T3
203.4414,3279.1886,592.9657,T3
1180.9327,2131.3836,38.2774,T3
222.1616,2042.0649,70.6497,T3
681.3808,1094.2702,259.4231,T3
1107.884,1281.8887,118.2612,T3
84.0088,1099.4249,136.5889,T3
1811.6232,2972.119,79.9976,T3
493.3396,2428.0222,24.3415,T3
263.3074,2531.3915,113.3507,T3
1.0347,166.0332,8.1384,T3
1733.016,2301.1307,538.5149,T3
122.7686,4134.5996,712.3746,T3
894.5692,3378.295,427.0922,T3
35.4089,242.0231,28.3485,T3
175.2734,469.2086,88.4288,T3
1281.1584,2261.0938,275.9836,T3
484.7519,982.3358,5.2386,T3
129.9397,986.7784,129.475,T3
1405.4331,1899.3531,18.6529,T3
622.66,847.2466,145.6253,T3
87.617,551.7994,47.2117,T3
22.3176,758.1097,26.9566,T3
1095.9965,1381.7668,19.1548,T3
488.9365,2148.005,100.1519,T3
113.0157,366.0535,67.6503,T3
861.8139,2372.3581,0.4819,T3
102.3091,804.4244,51.0997,T3
20.7961,4047.6331,3.2835,T3
953.598,3016.1397,397.8368,T3
408.8532,1490.9824,130.1109,T3
146.854,799.266,114.9701,T3
1161.4526,2395.7568,36.9655,T3
551.1537,625.665,13.1545,T3
760.6408,970.7372,65.1882,T3
1099.6925,1335.5977,203.4918,T3
815.7666,2858.3689,108.505,T3
106.6632,872.7402,108.0771,T3
747.2213,3724.3449,59.3449,T3
439.038,1746.6559,103.3509,T3
1560.218,2103.7648,147.5013,T3
316.3512,985.2883,92.1177,T3
155.0679,1236.0002,203.3065,T3
1834.9227,2120.302,67.6344,T3
609.1615,1087.0838,69.7922,T3
802.3626,1824.6567,355.0939,T3
138.6529,396.7195,59.7932,T3
1144.8708,1484.936,183.9729,T3
34.0324,1725.2228,299.3286,T3
1120.1763,1620.4314,38.8922,T3
1829.4999,2323.2192,469.1836,T3
852.7821,1003.3813,83.2697,T3
1168.1771,1983.6956,158.3021,T3
476.6219,2692.8387,83.868,T3
440.2794,2859.7336,527.0272,T3
870.6618,1856.9211,244.3829,T3
1307.6923,2043.6051,324.5237,T3
667.7333,2140.6392,306.1751,T3
72.5108,801.4537,81.6603,T3
56.1095,2891.3893,53.4284,T3
1616.3439,2861.5004,45.1698,T3
435.0904,1676.0064,27.7399,T3
637.1377,2063.284,8.8751,T3
1191.639,2857.5746,33.7668,T3
174.449,2750.2799,345.9077,T3
40.5822,236.5725,25.7826,T3
1863.0205,2491.106,174.6722,T3
224.7351,2371.4069,238.665,T3
803.4345,2306.1764,241.3892,T3
1316.934,3180.4484,183.988,T3
1017.7424,2145.9975,464.3366,T3
820.153,3364.512,157.4949,T3
1202.6146,2045.1535,422.4069,T3
536.3035,2309.9845,522.0442,T3
513.0116,1827.8897,149.7811,T3
837.7109,2060.5241,438.7716,T3
44.0571,138.9654,7.8696,T3
583.4209,802.6699,76.1434,T3
333.1553,3249.205,563.9613,T3
259.5924,2178.5517,45.5277,T3
1465.3451,1853.3935,557.4314,T3
434.1338,3866.9436,229.5828,T3
16.1268,2241.0237,100.7927,T3
56.391,2734.4974,542.4206,T3
327.6138,904.3217,116.5674,T3
93.3265,376.2157,23.2083,T3
757.3654,2505.6488,184.1949,T3
251.4345,1153.3801,159.4233,T3
21.3866,129.2914,24.7243,T3
386.1482,2529.1145,235.8171,T3
13.6127,2260.0769,171.6819,T3
440.3307,1421.7351,316.9941,T3
25.6599,37.7532,2.9741,T3
537.8328,3697.6047,552.6691,T3
251.642,3895.2457,132.3709,T3
1514.7905,2697.3887,216.5546,T3
520.4957,1002.1401,57.787,T3
88.3586,654.65,82.9288,T3
1062.0987,3184.758,236.0994,T3
196.9152,1605.6433,310.6975,T3
401.5523,515.524,76.6074,T3
947.9272,3109.3773,215.0659,T3
297.6054,1989.4324,222.1505,T3
242.6436,636.4429,78.2698,T3
6.4994,1865.6244,74.418,T3
227.6579,566.8955,21.6228,T3
73.8454,273.3842,4.4559,T3
410.2168,2981.7783,479.8954,T3
3.5938,16.0048,0.4866,T3
1452.8759,2518.1404,110.7023,T3
727.5199,1165.5921,57.1458,T3
5.7528,191.7618,7.8543,T3
1086.7668,1632.7663,98.9929,T3
439.5037,944.752,4.2763,T3
1103.0003,2739.9721,653.667,T3
16.4636,1141.4379,172.174,T3
400.9161,1176.7253,78.2108,T3
2.021,29.449,2.4927,T3
960.8407,1303.6448,180.7953,T3
334.5923,1450.5421,115.7448,T3
16.5876,71.7229,3.7583,T3
486.0018,3040.687,598.4233,T3
53.8201,292.7768,56.4964,T3
141.5257,3753.8245,663.0712,T3
483.1585,986.3557,109.8941,T3
140.2014,335.2779,1.4809,T3
169.8864,1300.8494,39.3807,T3
352.7804,2194.6631,180.5308,T3
910.9583,1891.4642,455.4886,T3
139.4387,1591.3469,61.611,T3
927.7461,1830.6107,75.432,T3
846.209,1155.7363,104.3973,T3
140.9285,3830.2308,333.8074,T3
672.3641,1645.3726,334.412,T3
976.4575,1628.5637,281.0136,T3
34.4062,61.3236,5.1305,T3
250.0058,2294.4017,200.0927,T3
276.816,1287.1277,0.3206,T3
29.5513,2113.7048,227.0296,T3
291.9454,450.0943,34.7945,T3
989.2279,1988.9487,134.8898,T3
85.3792,986.4793,119.1679,T3
749.5223,1289.3372,148.4284,T3
161.6612,429.4503,20.2659,T3
851.3293,2318.7404,232.3368,T3
55.7412,160.2921,10.7843,T3
181.3801,1031.2956,159.3334,T3
398.0725,740.9553,50.4633,T3
316.9325,1568.2627,299.4245,T3
735.5874,1149.2948,130.2539,T3
403.0844,1007.6994,76.9112,T3
334.517,606.1555,75.0033,T3
14.6679,212.6572,24.47,T3
697.6498,1616.5706,130.6939,T3
1248.2111,2168.6434,566.5697,T3
128.4896,1944.4345,42.9668,T3
752.8724,3696.3873,10.4592,T3
488.3297,3220.242,40.2949,T3
119.2604,265.4299,25.7208,T3
323.3144,3745.876,659.6163,T3
462.104,1535.5628,235.0574,T3
198.5023,1808.7262,153.9165,T3
272.3343,1008.2649,139.2633,T3
236.6464,1523.8033,208.1044,T3
662.2648,1389.7405,37.3505,T3
645.452,3022.5308,33.652,T3
945.6508,1412.5013,255.0042,T3
92.0559,2887.5263,296.3252,T3
2058.1867,2242.3518,42.8133,T3
306.3393,590.7754,138.7312,T3
132.4419,1074.3464,62.9092,T3
471.5378,826.8898,136.472,T3
1416.2085,1981.7972,414.5989,T3
202.3117,1691.9101,230.5516,T3
1724.7849,2873.5683,152.3013,T3
1366.0009,3058.6969,199.1191,T3
1241.1706,2761.777,631.8881,T3
696.8279,894.8268,126.2805,T3
874.9953,3164.2437,191.1998,T3
1238.899,2380.5033,505.5162,T3
310.8195,2182.2858,68.6601,T3
80.5724,338.6012,69.4416,T3
832.4188,1023.7229,80.5995,T3
183.4756,265.2136,71.3328,T3
27.0372,3724.5556,581.9215,T3
1000.7322,1123.4724,104.2166,T3
160.6118,1097.4034,16.2211,T3
6.1043,1276.8455,222.9428,T3
30.1909,4072.5841,397.8421,T3
197.8341,1735.2919,101.7427,T3
435.4402,916.4603,214.5374,T3
962.2996,3742.4088,97.0112,T3
192.0403,219.487,18.0718,T3
963.6763,2495.1417,56.2339,T3
1785.2285,2111.0596,33.4447,T3
270.5969,345.096,63.7298,T3
13.2706,679.5609,104.1362,T3
693.4896,3189.3464,98.1764,T3
1223.558,1766.5596,259.2132,T3
338.8825,2602.4968,4.8526,T3
539.6503,1964.5151,297.532,T3
132.2989,1023.0773,173.1026,T3
246.8918,3945.87,379.2365,T3
84.6068,125.9199,26.7771,T3
95.7412,574.3104,72.8974,T3
46.2071,107.7808,6.3635,T3
396.7366,1021.7506,85.1383,T3
191.6569,1266.2938,165.1096,T3
312.6298,2140.6641,439.4952,T3
777.9431,1133.8271,28.778,T3
987.9287,1497.3958,236.4498,T3
1270.9756,2981.8695,444.1782,T3
458.6131,1390.0996,317.0481,T3
248.4136,238.851,6.4562,T3
8.4716,2705.1614,226.3037,T3
76.7025,872.1826,103.7881,T3
193.0434,2179.0673,347.7976,T3
410.886,2050.1864,423.2208,T3
1215.0679,1993.1409,439.6156,T3
831.2975,3202.9471,371.9552,T3
460.5331,3277.1793,66.4029,T3
843.1823,3046.1521,333.0097,T3
226.5373,453.753,80.0179,T3
491.1037,3632.2781,449.4815,T3
504.2567,658.8952,40.5072,T3
462.3821,933.3954,128.006,T3
429.4901,2323.6333,232.3437,T3
329.176,1027.465,55.3804,T3
469.1273,503.9357,52.8712,T3
274.2181,2821.3183,155.3379,T3
294.1245,949.2883,97.3934,T3
165.9221,395.3723,30.1445,T3
268.9282,801.2526,42.2431,T3
134.21,1835.3594,252.7531,T3
704.5475,2622.6464,138.2511,T3
279.8907,581.0159,66.6363,T3
911.8727,1939.1378,214.5539,T3
1152.2464,2294.2574,286.6726,T3
763.5311,1773.251,241.7975,T3
1489.787,1522.0301,36.307,T3
851.5604,1563.5281,400.8317,T3
1048.0341,2742.5512,149.9933,T3
546.7654,637.6195,65.3729,T3
1199.2219,1782.2723,194.0186,T3
201.2054,2868.7679,206.1904,T3
1351.6537,2302.6536,554.5832,T3
405.8469,3224.2918,446.6099,T3
166.7118,1538.3383,233.6221,T3
249.5308,2614.6852,437.9993,T3
569.5177,3281.2381,281.6622,T3
1796.7398,2684.5902,184.0156,T3
741.3736,1446.4484,139.5654,T3
310.9529,3592.0295,45.1011,T3
373.3163,1365.5726,132.4475,T3
832.9208,1700.1343,336.9032,T3
1350.1938,2069.2774,444.3603,T3
489.1615,1490.6187,152.857,T3
359.7252,1111.8504,85.3122,T3
767.6076,3899.9407,225.5061,T3
911.1289,1864.1219,183.0021,T3
1439.051,2822.7527,425.2182,T3
368.4647,675.8879,19.3188,T3
776.2042,3888.6631,82.7028,T3
95.8147,1162.7292,124.9281,T3
109.0028,704.2805,63.3539,T3
513.2655,1235.5267,26.7382,T3
1769.2196,2120.8942,360.0004,T3
1038.3409,1340.5449,320.0944,T3
232.5522,3260.7739,449.0755,T3
145.2334,2199.7843,128.9719,T3
52.0511,3880.3532,344.289,T3
1541.516,2137.4431,116.8384,T3
418.0143,840.815,87.4954,T3
617.2479,4100.6007,196.1277,T3
105.1633,1347.8167,54.4449,T3
626.4832,931.774,261.8011,T3
163.8699,267.0189,65.2435,T3
92.902,471.8135,3.1245,T3
15.0464,159.7548,6.7875,T3
112.4586,348.9451,24.3944,T3
307.6661,774.0526,146.5613,T3
382.037,1176.2862,194.2062,T3
476.3474,1115.0569,180.264,T3
682.5399,1805.6415,51.264,T3
146.0038,2946.4228,440.6925,T3
201.9122,1106.8143,216.516,T3
985.3524,3112.6229,610.5906,T3
1116.0103,2765.8084,547.7863,T3
1721.3038,2699.5248,597.5839,T3
272.4927,1580.1265,63.1943,T3
1000.7725,1291.484,341.0239,T3
565.0961,3194.4419,134.2275,T3
236.5264,2217.4163,57.6449,T3
347.5763,2931.4412,586.551,T3
661.246,1246.6151,47.2926,T3
120.1223,539.1543,86.9595,T3
785.603,2177.7971,119.0681,T3
377.6962,826.2906,161.8315,T3
334.2922,3507.4784,323.9329,T3
125.6579,4313.9574,129.5695,T3
20.1867,437.2723,52.8137,T3
139.4526,338.7836,22.8983,T3
271.6944,324.8699,40.0645,T3
448.9625,758.0595,46.4397,T3
742.7107,1112.0334,64.2961,T3
1182.1039,3103.5407,213.8389,T3
73.8208,457.0042,39.146,T3
252.4987,2100.8175,126.106,T3
509.8933,1601.9036,379.2872,T3
450.2599,1097.1657,10.6479,T3
280.2614,461.6497,106.2329,T3
516.2529,834.3618,89.432,T3
107.1674,920.7863,127.1092,T3
296.1282,4294.0884,421.6161,T3
1651.3775,2545.1525,81.085,T3
56.1338,298.2169,6.1506,T3
751.9508,1759.2743,228.7195,T3
524.3897,677.0699,60.7916,T3
1711.8815,2208.6341,592.3677,T3
889.866,2489.9373,408.5065,T3
1668.6689,2638.7861,7.086,T3
729.0003,1730.8193,89.02,T3
1021.8782,1116.5314,128.5497,T3
497.7819,1144.8635,254.303,T3
183.4704,218.9113,9.5112,T3
11.3004,416.0468,16.6017,T3
6.9276,59.1726,6.2502,T3
616.5409,1758.3323,173.5709,T3
1397.9606,2792.2185,320.4301,T3
313.9468,771.7367,91.9623,T3
476.4154,763.157,79.2162,T3
418.8468,1423.4793,271.0352,T3
1199.3222,2609.415,599.0095,T3
514.2375,3165.8641,509.9617,T3
1069.408,1836.2874,79.927,T3
746.2191,1648.6653,276.346,T3
124.3186,1134.6033,61.98,T3
128.9573,3649.6662,284.7968,T3
968.719,2469.1553,551.2501,T3
16.1302,1645.094,253.0351,T3
155.0224,411.4992,9.578,T3
473.6209,890.8346,97.6301,T3
139.2332,540.8317,87.9496,T3
922.9557,2062.6854,490.1244,T3
825.7164,1508.2548,286.9993,T3
850.2746,2070.2097,274.0201,T3
184.6621,463.9708,20.3124,T3
182.1186,1907.88,146.0078,T3
316.0672,2302.909,83.1931,T3
978.8076,2662.9514,105.59,T3
29.1319,496.786,87.9937,T3
361.5583,3964.1106,280.9688,T3
1199.6994,2067.5227,406.169,T3
32.9113,1888.68,76.4327,T3
23.1739,1541.366,258.8104,T3
18.7074,1561.6424,103.8494,T3
688.3602,1912.9884,335.6697,T3
576.364,3229.7816,28.7648,T3
169.0667,2306.6909,125.9026,T3
4.3874,48.5047,4.46,T3
644.4977,819.9688,211.1789,T3
293.5068,3746.6163,316.1674,T3
777.2965,2439.6304,216.8187,T3
152.3609,231.8368,13.451,T3
729.9762,3409.1127,684.6803,T3
510.0181,2059.4434,186.5713,T3
138.7014,221.9672,47.2438,T3
359.8437,3717.6015,104.6916,T3
390.5439,734.2933,75.6733,T3
98.0117,296.4536,1.1342,T3
17.4392,99.7958,2.6717,T3
1027.6208,3297.6622,211.3317,T3
135.8238,169.8759,44.7988,T3
150.0834,3302.0157,174.7265,T3
183.9992,1069.8736,96.2982,T3
275.1811,2225.7828,109.9468,T3
610.849,2353.8136,477.2018,T3
956.482,3041.1845,487.3764,T3
547.7062,696.9351,101.2602,T3
70.0245,354.3481,33.2822,T3
300.4966,1828.808,300.3705,T3
845.1226,3438.3625,28.7272,T3
1577.3295,2527.238,493.7175,T3
375.7508,1827.2757,75.4676,T3
792.2754,1841.7151,430.0603,T3
808.072,2040.9371,90.6354,T3
422.3141,979.4498,229.3759,T3
86.2138,3841.8197,171.9607,T3
1017.0048,1388.795,221.6008,T3
526.3917,3787.596,662.1827,T3
21.3737,3894.7109,247.2673,T3
1172.0209,1748.6604,153.7193,T3
1089.9302,3626.6624,117.3157,T3
399.8503,1061.9077,168.5409,T3
108.9326,2384.1358,281.2694,T3
81.1679,521.6429,65.5858,T3
347.5455,2007.9838,317.1962,T3
152.5718,448.9068,47.7443,T3
300.2676,416.474,31.0034,T3
540.4011,3712.9662,171.9857,T3
1806.0997,2608.612,179.9576,T3
326.2226,796.3723,179.841,T3
127.7648,2471.2202,425.831,T3
1038.6701,1585.3298,470.6496,T3
1260.6075,1845.8214,281.7704,T3
659.6923,1373.178,136.5747,T3
1722.7994,2104.1891,225.9938,T3
389.1171,1408.9866,222.6035,T3
631.0697,2569.7644,319.9315,T3
724.663,2045.0266,417.947,T3
42.6791,1287.3335,180.4662,T3
789.1987,1078.5153,77.3625,T3
975.5475,1761.027,269.8202,T3
822.2534,3391.1274,187.8952,T3
46.2247,766.429,88.6084,T3
1310.286,2119.884,473.2861,T3
317.195,925.8927,48.2533,T3
639.3791,760.1031,40.3214,T3
837.5464,2965.228,114.4143,T3
79.9315,154.812,2.5524,T3
777.138,1841.2441,153.553,T3
74.7015,161.0126,42.6352,T3
168.0492,1534.6905,264.5781,T3
18.7007,588.5667,79.2253,T3
675.5768,2174.776,236.1119,T3
953.946,2424.9485,434.7002,T3
199.565,3121.4749,57.1454,T3
1305.05,3152.8677,159.9478,T3
704.3539,1138.1058,287.2706,T3
345.6083,2620.9598,412.4284,T3
5.0625,6.4642,1.6852,T3
1104.4667,1635.3197,136.3741,T3
1090.8359,3056.9262,302.1664,T3
579.4316,1650.9216,324.9031,T3
1719.8022,2064.217,167.0691,T3
420.9339,1837.5971,190.1624,T3
5.2915,1745.8104,187.7664,T3
661.3277,2704.9098,380.6539,T3
1241.7007,3389.5315,435.4038,T3
529.249,1671.8936,61.8189,T3
2.5265,16.093,0.4555,T3
4.7489,706.8723,33.5461,T3
12.822,115.4812,16.1415,T3
817.0184,2687.7586,494.1344,T3
220.4242,1118.4495,78.8816,T3
1010.3525,1646.1629,204.2953,T3
1113.1569,2953.6656,227.2336,T3
63.4351,170.0466,13.2273,T3
1616.6583,2495.8892,215.2086,T3
181.4081,471.3335,65.751,T3
416.9321,3317.9358,118.5949,T3
385.6237,1932.3585,38.669,T3
102.2734,1225.5469,24.2912,T3
259.953,384.5434,68.0885,T3
842.6298,806.1619,16.0637,T3
266.5836,2266.5578,309.3668,T3
688.1829,1684.3151,167.6504,T3
1446.5859,2360.4262,125.6525,T3
181.8572,202.6874,1.7676,T3
250.518,950.2787,219.1232,T3
446.371,1312.5159,307.6996,T3
1174.7987,1686.9663,42.8765,T3
17.3352,232.5809,25.6669,T3
58.5194,1717.5569,84.8717,T3
3.7268,392.2778,10.3427,T3
1206.7721,2530.1154,625.2846,T3
914.674,1017.7603,19.7336,T3
903.9495,1393.4665,211.8341,T3
271.4602,1363.7,157.9652,T3
813.1317,1960.6102,129.6147,T3
1581.9583,2286.2174,83.3525,T3
689.6113,2674.5298,212.2573,T3
1723.6447,3232.3191,31.3363,T3
1640.4512,1799.5819,82.9635,T3
76.7643,977.2129,105.8012,T3
1246.3291,2239.5862,571.8119,T3
96.2795,3565.5201,518.8699,T3
833.2683,1989.2072,291.7237,T3
258.9441,997.3334,158.0949,T3
1060.3711,3284.687,69.2079,T3
845.7472,1089.0527,206.4158,T3
194.0535,3649.6559,574.0293,T3
28.3129,88.8661,3.6977,T3
62.0825,2096.1189,94.1252,T3
90.8005,1225.4523,98.2893,T3
995.7244,1711.7253,248.2026,T3
5.283,536.5229,21.6639,T3
1157.3201,1852.1622,92.6048,T3
